Sale_ID,Sale_Date,Branch_Name,Car_Brand,Car_Model,Vehicle_Year,Engine_CC,Fuel_Type,Transmission,Mileage_KM,Body_Type,Color,Customer_Gender,Customer_Age,Payment_Method,Insurance_Provider,Base_Price_LKR,Discount_Rate,Final_Sale_Price_LKR,Salesperson_ID,Year,Month
21022,2023-02-17,Galle Car Traders,Mitsubishi,Outlander,2022,1000,Electric,Manual,9969,Pickup,Red,Female,56,Bank Loan,HNB Assurance,7521792.24,0.008,7464827.35,2,2023,2
21023,2023-01-27,Negombo Auto World,Mitsubishi,Lancer,2014,1800,Hybrid,Manual,48282,Pickup,Black,Female,57,Bank Loan,HNB Assurance,5617673.36,0.042,5379367.33,3,2023,1
21024,2022-03-16,Kandy Motors,Mitsubishi,Pajero,2011,1300,Electric,Automatic,84835,Sedan,Blue,Male,47,Leasing,Sri Lanka Insurance,6785698.62,0.038,6529946.9,4,2022,3
21025,2023-05-17,Jaffna Vehicle Center,Toyota,Corolla,2011,1800,Petrol,Automatic,26460,Hatchback,White,Male,60,Cash,Sri Lanka Insurance,10552907.38,0.066,9852213.3,3,2023,5
21026,2022-04-09,Negombo Auto World,Suzuki,Alto,2012,2000,Petrol,Manual,24321,Hatchback,Black,Male,60,Bank Loan,Sri Lanka Insurance,5465496.63,0.078,5041671.76,6,2022,4
21027,2022-11-29,Jaffna Vehicle Center,Toyota,Vitz,2016,2500,Hybrid,Automatic,83352,Hatchback,Silver,Female,49,Bank Loan,Ceylinco Insurance,9581826.41,0.077,8846798.08,5,2022,11
21028,2022-05-24,Galle Car Traders,Nissan,X-Trail,2017,2500,Diesel,Automatic,25252,SUV,Silver,Female,60,Bank Loan,Ceylinco Insurance,13579865.47,0.032,13142553.9,5,2022,5
21029,2022-04-12,Kandy Motors,Hyundai,Elantra,2022,1800,Hybrid,Automatic,119929,SUV,Red,Female,62,Leasing,HNB Assurance,8235031.35,0.061,7730957.39,6,2022,4
21030,2023-01-26,Galle Car Traders,Suzuki,Swift,2022,1800,Hybrid,Automatic,27236,SUV,Silver,Male,54,Bank Loan,Ceylinco Insurance,7051875.5,0.051,6689469.83,4,2023,1
21031,2022-01-27,Galle Car Traders,Hyundai,Elantra,2017,1000,Diesel,Manual,100663,Pickup,Silver,Female,39,Cash,None,7556670.02,0.065,7065008.55,2,2022,1
21032,2022-02-28,Jaffna Vehicle Center,Honda,Fit,2011,1500,Diesel,Manual,30680,Hatchback,Blue,Female,58,Bank Loan,None,13907166.82,0.072,12906840.4,8,2022,2
21033,2022-09-21,Negombo Auto World,Toyota,Aqua,2010,2500,Petrol,Automatic,112466,Hatchback,Black,Male,44,Bank Loan,None,7498262.99,0.03,7277000.19,5,2022,9
21034,2022-06-28,Negombo Auto World,Nissan,X-Trail,2011,1000,Electric,Automatic,120511,SUV,Silver,Female,46,Cash,HNB Assurance,5471923.37,0.004,5449160.96,4,2022,6
21035,2022-06-17,Jaffna Vehicle Center,Suzuki,Wagon R,2019,1300,Diesel,Manual,48770,Pickup,Red,Female,61,Leasing,HNB Assurance,14618445.39,0.052,13860844.87,1,2022,6
21036,2023-03-23,Galle Car Traders,Nissan,Navara,2014,2500,Diesel,Automatic,129255,Sedan,Blue,Female,49,Cash,None,7055953.71,0.009,6994664.06,6,2023,3
21037,2022-12-05,Negombo Auto World,Hyundai,Santa Fe,2018,1800,Electric,Manual,2901,SUV,Silver,Female,31,Cash,None,14754316.82,0.064,13810016.42,4,2022,12
21038,2023-03-06,Colombo Auto Hub,Toyota,Prius,2022,1000,Hybrid,Manual,136002,Sedan,White,Female,49,Cash,Sri Lanka Insurance,10107288.74,0.022,9885443.75,5,2023,3
21039,2023-01-19,Negombo Auto World,Honda,Vezel,2022,1300,Hybrid,Manual,30239,Pickup,Blue,Female,64,Cash,None,10274312.79,0.018,10092964.56,5,2023,1
21040,2022-03-01,Colombo Auto Hub,Honda,Civic,2016,1300,Electric,Automatic,56870,Pickup,Black,Female,59,Leasing,HNB Assurance,12849394.16,0.059,12097517.26,4,2022,3
21041,2023-04-21,Kandy Motors,Nissan,March,2010,2000,Electric,Manual,40631,SUV,Red,Male,31,Cash,HNB Assurance,2828374.14,0.009,2802168.54,3,2023,4
21042,2023-02-15,Kandy Motors,Honda,Fit,2014,2500,Hybrid,Manual,27016,Hatchback,Silver,Female,32,Cash,HNB Assurance,12307274.71,0.027,11976672.57,9,2023,2
21043,2023-02-28,Galle Car Traders,Suzuki,Wagon R,2021,1300,Electric,Automatic,60691,Hatchback,Black,Male,26,Bank Loan,HNB Assurance,3732000.96,0.048,3554455.42,4,2023,2
21044,2022-05-04,Colombo Auto Hub,Mitsubishi,Pajero,2013,1300,Hybrid,Automatic,141284,Hatchback,Blue,Male,46,Bank Loan,Sri Lanka Insurance,13707874.3,0.034,13237578.65,4,2022,5
21045,2023-04-05,Kandy Motors,Hyundai,Santa Fe,2017,1800,Diesel,Manual,97022,Pickup,Blue,Female,37,Leasing,Ceylinco Insurance,14101762.71,0.043,13490206.67,5,2023,4
21046,2023-02-21,Negombo Auto World,Hyundai,Tucson,2015,1500,Petrol,Automatic,46637,Sedan,Red,Male,58,Bank Loan,HNB Assurance,4002333.14,0.038,3851362.71,3,2023,2
21047,2022-11-29,Negombo Auto World,Hyundai,Santa Fe,2022,1300,Electric,Manual,112968,Sedan,White,Female,57,Cash,Sri Lanka Insurance,14160196.02,0.029,13750349.58,5,2022,11
21048,2022-12-23,Jaffna Vehicle Center,Hyundai,Santa Fe,2022,1500,Electric,Manual,55583,Pickup,Red,Female,39,Bank Loan,None,5747941.2,0.032,5564568.17,8,2022,12
21049,2022-07-01,Galle Car Traders,Nissan,Navara,2017,2500,Electric,Automatic,32984,Pickup,Silver,Female,39,Leasing,Ceylinco Insurance,3971993.36,0.035,3831606.97,4,2022,7
21050,2022-08-09,Jaffna Vehicle Center,Toyota,Aqua,2012,1300,Hybrid,Automatic,74909,SUV,Silver,Female,42,Cash,None,13822021.94,0.057,13030388.12,4,2022,8
21051,2022-08-29,Galle Car Traders,Honda,Fit,2019,1300,Electric,Manual,3652,Hatchback,Silver,Male,57,Bank Loan,Ceylinco Insurance,12944974.01,0.061,12149179.04,4,2022,8
21052,2022-11-19,Colombo Auto Hub,Nissan,March,2014,2000,Electric,Automatic,81010,SUV,White,Male,34,Bank Loan,Sri Lanka Insurance,6107831.26,0.004,6085542.87,1,2022,11
21053,2022-11-18,Negombo Auto World,Mitsubishi,Pajero,2016,2000,Electric,Automatic,126007,Hatchback,White,Male,45,Cash,None,5777901.66,0.052,5476642.85,1,2022,11
21054,2022-02-09,Kandy Motors,Suzuki,Swift,2017,1800,Diesel,Manual,140121,SUV,White,Male,25,Cash,Ceylinco Insurance,14722435.74,0.042,14101950.13,8,2022,2
21055,2023-05-07,Colombo Auto Hub,Mitsubishi,Lancer,2016,2500,Hybrid,Manual,57869,Pickup,Silver,Female,46,Cash,Sri Lanka Insurance,12750036.12,0.069,11865219.47,1,2023,5
21056,2023-04-19,Galle Car Traders,Nissan,X-Trail,2020,1000,Hybrid,Manual,19547,Hatchback,Black,Male,54,Leasing,Ceylinco Insurance,10176171.9,0.002,10155777.21,2,2023,4
21057,2023-03-20,Negombo Auto World,Toyota,Aqua,2018,1000,Electric,Automatic,121910,SUV,Red,Female,48,Leasing,Sri Lanka Insurance,14549357.37,0.018,14291826.45,8,2023,3
21058,2023-04-14,Negombo Auto World,Hyundai,Santa Fe,2017,1000,Hybrid,Manual,94199,Pickup,Black,Male,30,Leasing,None,8643500.65,0.028,8397213.79,7,2023,4
21059,2022-08-03,Colombo Auto Hub,Hyundai,Santa Fe,2014,1800,Hybrid,Automatic,77512,SUV,Black,Male,30,Bank Loan,Sri Lanka Insurance,11569005.69,0.071,10749916.43,4,2022,8
21060,2022-06-27,Jaffna Vehicle Center,Hyundai,Elantra,2021,2000,Hybrid,Automatic,84930,SUV,Black,Female,64,Leasing,Ceylinco Insurance,2990543.06,0.02,2929708.59,7,2022,6
21061,2022-07-25,Galle Car Traders,Honda,Fit,2015,1300,Hybrid,Automatic,61770,Sedan,Silver,Male,61,Bank Loan,Sri Lanka Insurance,12274621.4,0.002,12249118.87,7,2022,7
21062,2022-11-03,Negombo Auto World,Toyota,Aqua,2016,1300,Hybrid,Automatic,58483,Sedan,White,Female,29,Cash,HNB Assurance,12598866.54,0.069,11732373.51,8,2022,11
21063,2022-11-26,Jaffna Vehicle Center,Honda,CR-V,2011,1300,Hybrid,Automatic,100085,Hatchback,Blue,Male,37,Cash,Sri Lanka Insurance,5952739.02,0.055,5626432.16,1,2022,11
21064,2022-01-22,Negombo Auto World,Hyundai,Tucson,2013,1300,Petrol,Manual,149234,Hatchback,Silver,Male,40,Leasing,Ceylinco Insurance,6650220.45,0.076,6147185.78,8,2022,1
21065,2022-07-19,Negombo Auto World,Honda,Fit,2020,1500,Hybrid,Automatic,23030,SUV,Red,Male,46,Cash,Ceylinco Insurance,6281519.31,0.06,5906758.04,4,2022,7
21066,2022-01-09,Kandy Motors,Hyundai,Elantra,2018,1500,Petrol,Manual,10850,Pickup,White,Male,26,Bank Loan,Sri Lanka Insurance,3261878.4,0.071,3030099.05,2,2022,1
21067,2022-05-20,Colombo Auto Hub,Nissan,Navara,2014,2000,Petrol,Automatic,65191,Pickup,Silver,Male,55,Cash,None,12584283.15,0.031,12199987.69,3,2022,5
21068,2022-09-02,Jaffna Vehicle Center,Suzuki,Alto,2017,1800,Diesel,Automatic,43998,Pickup,Red,Female,43,Cash,HNB Assurance,3826784.86,0.05,3635233.42,6,2022,9
21069,2022-06-13,Galle Car Traders,Hyundai,Santa Fe,2012,1000,Petrol,Automatic,131060,Sedan,Silver,Female,31,Cash,Sri Lanka Insurance,14143442.8,0.018,13895435.87,5,2022,6
21070,2023-01-25,Kandy Motors,Nissan,X-Trail,2011,2500,Electric,Automatic,63627,Sedan,White,Female,25,Leasing,None,10813803.27,0.069,10068480.84,5,2023,1
21071,2023-02-04,Negombo Auto World,Suzuki,Alto,2013,1800,Diesel,Automatic,46840,SUV,Silver,Female,52,Cash,Sri Lanka Insurance,7369086.37,0.067,6877631.5,7,2023,2
21072,2022-04-18,Colombo Auto Hub,Toyota,Hilux,2014,2500,Hybrid,Automatic,25503,SUV,Red,Female,43,Leasing,Ceylinco Insurance,8737719.18,0.011,8644874.16,6,2022,4
21073,2022-12-13,Jaffna Vehicle Center,Toyota,Aqua,2012,1500,Hybrid,Manual,130980,SUV,Silver,Female,54,Bank Loan,Sri Lanka Insurance,8050488.48,0.057,7589500.96,5,2022,12
21074,2022-11-06,Kandy Motors,Hyundai,Elantra,2022,1300,Diesel,Manual,35974,Hatchback,Black,Male,54,Bank Loan,None,13304293.12,0.001,13286207.75,6,2022,11
21075,2022-11-19,Colombo Auto Hub,Nissan,Leaf,2019,2500,Petrol,Automatic,39315,Hatchback,White,Male,34,Cash,None,9136269.81,0.006,9083566.8,3,2022,11
21076,2022-11-23,Colombo Auto Hub,Honda,Vezel,2014,2000,Hybrid,Automatic,130307,Pickup,Silver,Female,42,Leasing,HNB Assurance,7956613.31,0.004,7927608.07,8,2022,11
21077,2022-09-04,Colombo Auto Hub,Suzuki,Swift,2015,2500,Petrol,Automatic,80009,SUV,Black,Male,60,Bank Loan,Sri Lanka Insurance,6024620.32,0.078,5554544.76,6,2022,9
21078,2023-02-03,Colombo Auto Hub,Nissan,March,2020,1800,Hybrid,Automatic,116139,Sedan,Blue,Female,51,Bank Loan,Sri Lanka Insurance,2840999.3,0.035,2740183.66,5,2023,2
21079,2022-11-29,Kandy Motors,Hyundai,Tucson,2021,1300,Electric,Manual,137191,Pickup,Red,Female,59,Bank Loan,HNB Assurance,3845147.56,0.029,3732278.1,8,2022,11
21080,2022-06-05,Kandy Motors,Honda,Civic,2015,1000,Diesel,Automatic,34268,SUV,Black,Female,60,Cash,Sri Lanka Insurance,10456861.46,0.022,10227235.84,8,2022,6
21081,2022-03-21,Colombo Auto Hub,Honda,Civic,2018,1500,Electric,Manual,74335,Hatchback,Blue,Female,48,Bank Loan,Sri Lanka Insurance,10519336.92,0.02,10308235.18,3,2022,3
21082,2022-01-29,Kandy Motors,Mitsubishi,Outlander,2015,1800,Hybrid,Manual,2536,Pickup,Silver,Female,50,Leasing,None,5794040.16,0.034,5597047.78,9,2022,1
21083,2023-02-14,Negombo Auto World,Honda,CR-V,2016,1500,Diesel,Automatic,102527,Hatchback,Silver,Female,58,Leasing,None,2674258.86,0.007,2656804.46,6,2023,2
21084,2022-05-27,Jaffna Vehicle Center,Nissan,X-Trail,2015,1300,Electric,Manual,7871,SUV,Black,Female,27,Cash,Ceylinco Insurance,6381674.86,0.03,6193262.56,6,2022,5
21085,2023-02-03,Jaffna Vehicle Center,Toyota,Aqua,2010,1500,Hybrid,Manual,2237,SUV,Silver,Male,60,Leasing,HNB Assurance,7959898.48,0.008,7898875.34,6,2023,2
21086,2022-01-24,Jaffna Vehicle Center,Mitsubishi,Pajero,2019,2500,Diesel,Manual,95309,SUV,White,Female,33,Leasing,HNB Assurance,10822824.09,0.005,10769594.86,6,2022,1
21087,2023-03-18,Negombo Auto World,Toyota,Prius,2018,1000,Electric,Manual,138562,Pickup,Black,Male,49,Cash,HNB Assurance,14383008.46,0.067,13415298.36,6,2023,3
21088,2022-09-16,Kandy Motors,Hyundai,Santa Fe,2014,1500,Petrol,Manual,110855,SUV,Silver,Male,58,Cash,Sri Lanka Insurance,9131456.27,0.001,9121977.77,5,2022,9
21089,2023-04-26,Colombo Auto Hub,Honda,Fit,2019,2000,Hybrid,Manual,15532,SUV,Silver,Male,45,Leasing,Ceylinco Insurance,14969326.1,0.053,14170815.36,7,2023,4
21090,2022-01-01,Jaffna Vehicle Center,Toyota,Hilux,2019,2000,Petrol,Automatic,127101,Sedan,Blue,Male,61,Bank Loan,HNB Assurance,10940032.14,0.079,10074832.28,5,2022,1
21091,2022-02-24,Colombo Auto Hub,Mitsubishi,Pajero,2014,1500,Hybrid,Manual,63616,Pickup,Blue,Female,48,Cash,HNB Assurance,2628104.17,0.056,2481832.29,3,2022,2
21092,2022-04-21,Colombo Auto Hub,Hyundai,Santa Fe,2010,1300,Petrol,Automatic,50317,Pickup,Red,Female,29,Cash,None,7695009.19,0.03,7462358.36,7,2022,4
21093,2022-09-26,Galle Car Traders,Hyundai,Santa Fe,2011,1800,Hybrid,Manual,13408,Sedan,Black,Female,55,Cash,Ceylinco Insurance,11738075.53,0.08,10803127.79,5,2022,9
21094,2022-08-07,Galle Car Traders,Honda,CR-V,2018,2000,Hybrid,Manual,132556,Pickup,Red,Male,43,Cash,None,10563161.28,0.072,9797793.01,8,2022,8
21095,2023-05-31,Galle Car Traders,Nissan,Navara,2012,2000,Petrol,Manual,15217,SUV,White,Male,56,Cash,Ceylinco Insurance,11964674.07,0.042,11462031.77,7,2023,5
21096,2022-11-10,Jaffna Vehicle Center,Nissan,Leaf,2011,1500,Petrol,Automatic,111235,Hatchback,Silver,Female,38,Leasing,Sri Lanka Insurance,10099044.94,0.064,9457134.94,1,2022,11
21097,2023-05-25,Kandy Motors,Honda,Fit,2013,1300,Diesel,Automatic,87015,Pickup,Red,Male,44,Leasing,None,14142636.29,0.027,13757163.68,4,2023,5
21098,2022-10-10,Kandy Motors,Toyota,Corolla,2019,2500,Hybrid,Automatic,7156,Hatchback,Black,Female,44,Bank Loan,None,11718586.45,0.034,11323959.58,4,2022,10
21099,2022-12-14,Jaffna Vehicle Center,Nissan,Leaf,2015,1000,Diesel,Automatic,62287,Hatchback,White,Male,62,Leasing,Ceylinco Insurance,8122812.97,0.001,8117775.43,7,2022,12
21100,2022-10-28,Kandy Motors,Suzuki,Wagon R,2013,2500,Petrol,Manual,80669,Sedan,White,Female,44,Cash,Sri Lanka Insurance,2748397.96,0.014,2710362.01,2,2022,10
21101,2022-10-23,Colombo Auto Hub,Hyundai,Santa Fe,2022,1500,Hybrid,Manual,6016,Pickup,Red,Male,38,Leasing,HNB Assurance,5814758.62,0.064,5440769.2,8,2022,10
21102,2022-01-07,Galle Car Traders,Toyota,Vitz,2019,2000,Electric,Manual,8945,Hatchback,Red,Male,59,Cash,None,12720918.3,0.056,12002297.3,9,2022,1
21103,2023-05-05,Kandy Motors,Honda,CR-V,2020,1000,Petrol,Automatic,70926,Pickup,Black,Female,49,Bank Loan,Ceylinco Insurance,2564745.6,0.05,2437322.47,1,2023,5
21104,2022-07-04,Galle Car Traders,Hyundai,Santa Fe,2020,2500,Diesel,Manual,28795,Hatchback,White,Male,62,Cash,Sri Lanka Insurance,4833062.23,0.007,4798540.93,3,2022,7
21105,2022-11-29,Kandy Motors,Honda,Civic,2011,2000,Petrol,Automatic,9798,Pickup,White,Female,36,Bank Loan,HNB Assurance,13572185.47,0.059,12773037.01,4,2022,11
21106,2022-06-30,Jaffna Vehicle Center,Nissan,Navara,2015,1800,Diesel,Manual,79986,Hatchback,Red,Male,28,Bank Loan,Ceylinco Insurance,7389906.68,0.014,7288795.5,9,2022,6
21107,2022-09-04,Negombo Auto World,Mitsubishi,Outlander,2022,1500,Diesel,Automatic,131585,SUV,Silver,Female,25,Bank Loan,Sri Lanka Insurance,9774892.58,0.074,9055978.06,1,2022,9
21108,2022-04-02,Colombo Auto Hub,Nissan,Navara,2010,2500,Hybrid,Manual,141313,Pickup,Blue,Male,63,Cash,Ceylinco Insurance,13489865.09,0.002,13461103.38,5,2022,4
21109,2022-03-27,Jaffna Vehicle Center,Honda,Vezel,2015,1800,Petrol,Automatic,66636,Sedan,Red,Male,48,Leasing,None,6426503.61,0.057,6060530.68,7,2022,3
21110,2022-01-05,Kandy Motors,Hyundai,Santa Fe,2018,1500,Diesel,Manual,76077,Hatchback,Silver,Female,38,Bank Loan,Ceylinco Insurance,10533433.65,0.018,10347932.82,2,2022,1
21111,2022-09-07,Colombo Auto Hub,Nissan,March,2015,1300,Diesel,Automatic,136617,SUV,Black,Female,42,Cash,Ceylinco Insurance,14062399.57,0.022,13754080.87,4,2022,9
21112,2022-12-02,Colombo Auto Hub,Mitsubishi,Pajero,2022,2500,Hybrid,Manual,135582,Sedan,White,Male,33,Leasing,None,4975240.6,0.041,4768901.44,7,2022,12
21113,2022-05-05,Colombo Auto Hub,Mitsubishi,Outlander,2014,1800,Petrol,Manual,142307,Pickup,Black,Male,34,Bank Loan,HNB Assurance,5892560.77,0.061,5530756.11,1,2022,5
21114,2023-04-03,Negombo Auto World,Suzuki,Wagon R,2019,2000,Petrol,Automatic,106995,SUV,Silver,Male,36,Bank Loan,Sri Lanka Insurance,10944624.44,0.027,10653287.48,6,2023,4
21115,2023-01-10,Negombo Auto World,Toyota,Vitz,2022,2500,Hybrid,Manual,18098,SUV,White,Male,30,Cash,Sri Lanka Insurance,5177963.61,0.073,4800931.14,7,2023,1
21116,2022-06-20,Galle Car Traders,Toyota,Vitz,2013,2500,Electric,Manual,136755,SUV,Silver,Female,38,Leasing,Ceylinco Insurance,11183835.73,0.062,10488118.85,1,2022,6
21117,2023-02-07,Galle Car Traders,Honda,CR-V,2012,1500,Petrol,Manual,90819,Sedan,White,Male,39,Cash,Ceylinco Insurance,14785253.74,0.041,14174061.27,8,2023,2
21118,2022-04-29,Colombo Auto Hub,Honda,Civic,2020,1300,Petrol,Manual,35812,Pickup,Silver,Male,58,Bank Loan,Sri Lanka Insurance,12738710.65,0.012,12585625.2,6,2022,4
21119,2022-09-25,Jaffna Vehicle Center,Honda,Fit,2017,2000,Petrol,Manual,138349,Pickup,Black,Male,51,Cash,None,5796371.8,0.003,5778475.85,7,2022,9
21120,2022-11-14,Kandy Motors,Hyundai,Elantra,2011,1800,Petrol,Automatic,80044,Pickup,Red,Female,32,Bank Loan,HNB Assurance,4903499.48,0.038,4718576.43,7,2022,11
21121,2022-05-06,Negombo Auto World,Honda,Vezel,2011,1300,Petrol,Automatic,84879,Pickup,Black,Female,57,Bank Loan,Ceylinco Insurance,8304651.21,0.004,8273698.34,3,2022,5
21122,2022-08-10,Kandy Motors,Hyundai,Elantra,2012,1500,Diesel,Automatic,100531,Sedan,Red,Female,35,Leasing,None,3649327.61,0.076,3372027.04,8,2022,8
21123,2022-12-29,Colombo Auto Hub,Hyundai,Elantra,2017,1300,Hybrid,Manual,122985,SUV,Red,Female,46,Leasing,Sri Lanka Insurance,7344233.73,0.0,7341950.26,8,2022,12
21124,2023-03-11,Jaffna Vehicle Center,Honda,CR-V,2016,1500,Petrol,Manual,108857,SUV,White,Female,63,Leasing,Sri Lanka Insurance,12272072.87,0.033,11870525.86,1,2023,3
21125,2022-03-29,Kandy Motors,Toyota,Hilux,2012,1800,Diesel,Manual,120495,Sedan,Blue,Female,31,Cash,Ceylinco Insurance,8955734.35,0.019,8787112.35,7,2022,3
21126,2023-01-11,Colombo Auto Hub,Nissan,Leaf,2015,1500,Diesel,Automatic,62743,Hatchback,Black,Male,54,Bank Loan,Ceylinco Insurance,4515621.64,0.079,4161108.87,7,2023,1
21127,2022-11-16,Galle Car Traders,Honda,Vezel,2014,1500,Petrol,Automatic,72947,Hatchback,Blue,Male,55,Bank Loan,HNB Assurance,12198943.58,0.055,11531395.85,6,2022,11
21128,2022-08-20,Colombo Auto Hub,Suzuki,Alto,2011,1300,Diesel,Manual,148657,Pickup,Black,Female,58,Cash,HNB Assurance,8127105.18,0.055,7680685.57,1,2022,8
21129,2023-02-24,Jaffna Vehicle Center,Nissan,March,2011,1500,Electric,Manual,122529,Hatchback,White,Female,50,Leasing,Sri Lanka Insurance,5077340.3,0.032,4916947.42,9,2023,2
21130,2023-01-03,Kandy Motors,Nissan,March,2015,2000,Diesel,Automatic,102033,Pickup,Blue,Female,58,Bank Loan,HNB Assurance,10331089.23,0.028,10041348.07,1,2023,1
21131,2022-12-25,Galle Car Traders,Toyota,Hilux,2016,1300,Hybrid,Automatic,50022,Pickup,Blue,Female,62,Cash,None,4964830.96,0.01,4913249.9,1,2022,12
21132,2022-12-22,Jaffna Vehicle Center,Mitsubishi,Outlander,2010,1500,Petrol,Manual,117069,Pickup,Red,Male,57,Cash,Ceylinco Insurance,11511544.81,0.078,10608023.13,5,2022,12
21133,2022-04-16,Colombo Auto Hub,Suzuki,Wagon R,2022,1000,Electric,Manual,63347,Sedan,Red,Male,60,Bank Loan,HNB Assurance,9260606.55,0.073,8587522.12,3,2022,4
21134,2023-05-11,Negombo Auto World,Toyota,Hilux,2015,1000,Petrol,Manual,10951,SUV,Red,Male,57,Cash,Sri Lanka Insurance,2761920.97,0.061,2592381.16,9,2023,5
21135,2023-06-01,Kandy Motors,Honda,Civic,2021,1500,Electric,Automatic,30052,Sedan,Silver,Female,48,Bank Loan,Ceylinco Insurance,10473070.68,0.044,10017203.82,1,2023,6
21136,2022-10-25,Colombo Auto Hub,Mitsubishi,Outlander,2018,1000,Electric,Manual,146908,Pickup,Red,Female,61,Cash,None,4420346.55,0.078,4075348.12,9,2022,10
21137,2023-05-20,Galle Car Traders,Suzuki,Swift,2020,2500,Petrol,Automatic,73964,Sedan,Silver,Female,59,Cash,Ceylinco Insurance,5856066.79,0.001,5847814.63,3,2023,5
21138,2022-07-07,Negombo Auto World,Mitsubishi,Lancer,2012,2500,Petrol,Manual,120811,Hatchback,Red,Female,53,Cash,Sri Lanka Insurance,5228100.4,0.008,5184150.91,4,2022,7
21139,2023-03-16,Kandy Motors,Nissan,Navara,2016,1000,Diesel,Manual,20395,Pickup,White,Female,64,Cash,Sri Lanka Insurance,5121120.04,0.04,4918228.3,8,2023,3
21140,2023-03-27,Jaffna Vehicle Center,Hyundai,Tucson,2020,1500,Diesel,Manual,13807,Sedan,Silver,Male,29,Bank Loan,Ceylinco Insurance,8642856.25,0.004,8609405.15,1,2023,3
21141,2023-02-11,Jaffna Vehicle Center,Hyundai,Santa Fe,2011,2000,Hybrid,Manual,41016,Sedan,White,Male,37,Leasing,Sri Lanka Insurance,3345937.78,0.002,3339016.37,6,2023,2
21142,2023-03-06,Negombo Auto World,Suzuki,Wagon R,2012,1500,Diesel,Manual,50617,Pickup,Blue,Female,28,Leasing,Ceylinco Insurance,12981533.92,0.014,12801157.03,7,2023,3
21143,2023-03-29,Negombo Auto World,Suzuki,Swift,2022,2000,Hybrid,Automatic,59552,SUV,Blue,Female,26,Bank Loan,Ceylinco Insurance,13912427.49,0.003,13864410.95,2,2023,3
21144,2022-07-30,Galle Car Traders,Honda,Fit,2010,2500,Diesel,Automatic,106621,Pickup,Blue,Male,59,Leasing,Ceylinco Insurance,6404501.42,0.026,6237136.1,5,2022,7
21145,2022-04-26,Galle Car Traders,Honda,Vezel,2022,1500,Electric,Automatic,139977,SUV,White,Male,42,Cash,Ceylinco Insurance,10803653.66,0.051,10254319.81,9,2022,4
21146,2022-01-02,Negombo Auto World,Honda,Fit,2010,1000,Petrol,Automatic,29348,Pickup,Black,Male,41,Leasing,HNB Assurance,8599011.54,0.032,8324972.86,9,2022,1
21147,2022-08-13,Negombo Auto World,Nissan,Navara,2018,1000,Electric,Manual,64546,Hatchback,Red,Male,44,Cash,HNB Assurance,4501597.52,0.032,4357034.79,1,2022,8
21148,2022-07-15,Negombo Auto World,Hyundai,Tucson,2017,1000,Diesel,Automatic,10246,Sedan,Black,Male,28,Bank Loan,Ceylinco Insurance,13265172.22,0.007,13172533.27,4,2022,7
21149,2022-07-20,Negombo Auto World,Hyundai,Tucson,2010,2000,Diesel,Manual,87386,Pickup,Red,Male,29,Leasing,HNB Assurance,5096132.48,0.068,4750375.18,9,2022,7
21150,2022-01-05,Galle Car Traders,Hyundai,Tucson,2020,2500,Electric,Manual,8560,SUV,Red,Female,45,Leasing,None,14566557.54,0.065,13622560.56,9,2022,1
21151,2023-05-07,Jaffna Vehicle Center,Toyota,Corolla,2014,2500,Petrol,Automatic,145162,Hatchback,Red,Female,30,Bank Loan,HNB Assurance,7098250.42,0.022,6942948.55,1,2023,5
21152,2023-03-08,Negombo Auto World,Honda,Vezel,2010,1300,Hybrid,Automatic,114530,Sedan,Blue,Male,60,Leasing,HNB Assurance,7951206.26,0.06,7476538.49,5,2023,3
21153,2022-08-24,Galle Car Traders,Hyundai,Tucson,2017,1800,Petrol,Manual,57181,Sedan,Red,Male,31,Cash,Sri Lanka Insurance,14918852.76,0.071,13852791.56,6,2022,8
21154,2022-06-19,Jaffna Vehicle Center,Honda,CR-V,2018,1300,Hybrid,Manual,43771,Pickup,White,Female,63,Leasing,Sri Lanka Insurance,6383401.9,0.057,6016762.95,7,2022,6
21155,2022-11-29,Kandy Motors,Hyundai,Elantra,2020,2000,Hybrid,Automatic,94977,Pickup,Red,Male,38,Cash,HNB Assurance,11810951.85,0.022,11554631.52,1,2022,11
21156,2023-01-23,Kandy Motors,Mitsubishi,Outlander,2014,1300,Hybrid,Automatic,119993,Sedan,Silver,Male,37,Cash,Sri Lanka Insurance,12937882.47,0.023,12645667.3,4,2023,1
21157,2022-01-30,Negombo Auto World,Hyundai,Elantra,2022,1500,Diesel,Automatic,7173,Hatchback,White,Female,46,Bank Loan,HNB Assurance,13257363.62,0.022,12971702.8,6,2022,1
21158,2022-01-13,Kandy Motors,Mitsubishi,Outlander,2012,1300,Petrol,Automatic,14755,SUV,Silver,Male,36,Leasing,Ceylinco Insurance,9696233.54,0.043,9277006.29,3,2022,1
